transaction_id,customer_id,product_name,category,amount,quantity,transaction_date,status,region,amount_had_negative
448,CUST8734,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,648.6,3,2024-12-04,COMPLETED,South,0
449,CUST8178,15af50a07d8a67856f62249fbb016130df248453189ff665c863634ef7a76bfd,Electronics,560.79,9,2024-12-04,COMPLETED,Central,0
450,CUST6236,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1149.93,3,2024-04-20,COMPLETED,Central,0
451,CUST8705,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1242.56,4,2024-01-20,COMPLETED,North,0
452,CUST5573,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,386.21,1,2024-11-02,COMPLETED,West,0
453,CUST9971,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1440.46,10,2024-09-04,COMPLETED,North,0
454,CUST4676,8189b8409b18b1ef215ec2f2d8da515cdc7cc21a4b7cd35482b66bede2275d02,Groceries,575.02,8,2024-04-26,COMPLETED,West,0
455,CUST7857,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,1122.64,8,2024-03-30,COMPLETED,South,0
456,CUST3156,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1255.95,4,2024-01-30,COMPLETED,Central,0
457,CUST3385,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1637.23,9,2024-09-24,COMPLETED,East,0
458,CUST4141,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,252.32,2,2024-07-30,COMPLETED,North,0
459,CUST3300,f816a74c2310179d8785838dfadd3f6fdaf7e857cce144acd6433199c8fa53d3,Furniture,929.78,4,2024-01-14,COMPLETED,South,0
460,CUST8691,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,81.91,7,2024-03-24,COMPLETED,East,0
461,CUST3830,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,31.66,6,2024-10-03,COMPLETED,West,0
462,CUST6397,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,347.64,10,2024-12-04,COMPLETED,South,0
463,CUST4923,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,940.32,6,2024-01-26,COMPLETED,Central,0
464,CUST2188,15af50a07d8a67856f62249fbb016130df248453189ff665c863634ef7a76bfd,Electronics,990.23,8,2024-08-20,COMPLETED,East,0
465,CUST5077,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1976.08,1,2024-10-25,COMPLETED,East,0
466,CUST2715,9d948c73e0ad7a5a213a5e7e00b962531ca6b07992a06bd8c2fc2ac5ae23c51b,Books,260.5,4,2024-02-02,COMPLETED,South,0
467,CUST6582,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1424.99,4,2024-02-29,COMPLETED,Central,0
468,CUST6163,1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85,Groceries,78.17,8,2024-11-09,COMPLETED,Central,0
469,CUST9171,6c455f5e6343aad487017e00afd6e0b8ba5b3f2adc65ed8d9de409844a7def13,Groceries,495.57,3,2024-04-01,COMPLETED,Central,0
470,CUST7714,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,846.93,6,2024-02-20,COMPLETED,North,0
471,CUST6104,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1587.27,7,2024-11-01,COMPLETED,Central,0
472,CUST7288,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,379.47,7,2024-07-17,COMPLETED,South,0
473,CUST1907,e074763cb375d9abd33d16d13586d68714c4a9c215cbd3391f7706c038403b4b,Clothing,49.04,1,2024-09-05,COMPLETED,North,0
474,CUST3163,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1441.05,7,2024-01-23,COMPLETED,North,0
475,CUST6753,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,870.58,4,2024-04-08,COMPLETED,South,0
476,CUST8039,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1258.14,2,2024-03-27,COMPLETED,West,0
477,CUST3724,4e84b8359beaed1f56f2925ad1cab0486441525f195f640c7a81545bd1eb3039,Clothing,1550.1,1,2024-07-12,COMPLETED,Central,0
478,CUST9424,643aa97e949c9c353aaff710e5adddb2017ecf3ae9d5cf563bc85c18e5d3aa2c,Furniture,318.94,4,2024-07-09,COMPLETED,East,0
479,CUST9451,b5efa9ec3f5f8d45fc05aa5c0a835177e24211b8fda91dd28f258f765f3edb27,Clothing,1443.65,3,2024-03-05,COMPLETED,West,0
480,CUST7481,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1314.66,9,2024-02-06,COMPLETED,East,0
481,CUST6466,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1377.98,5,2024-02-18,COMPLETED,East,0
482,CUST8368,86df32cf524cade04ae84fff930d96d10f8a66fd1822200416cd8f11e842160e,Electronics,1025.0,5,2024-02-01,COMPLETED,South,0
483,CUST7631,a6f10bde1cb3b4d0c3a51b3bf3746c41920093f27b8c5a9f438e31903810099e,Books,135.74,8,2024-07-24,COMPLETED,Central,0
484,CUST4490,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,1472.61,9,2024-12-18,COMPLETED,East,0
485,CUST6247,15af50a07d8a67856f62249fbb016130df248453189ff665c863634ef7a76bfd,Electronics,234.2,8,2024-07-30,COMPLETED,West,0
486,CUST6837,e34a879c8b8b67effd9e14878e1443829419cf2aba09a03252d2a4f137e49941,Electronics,37.1,5,2024-06-25,COMPLETED,West,0
487,CUST3340,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,219.87,4,2024-08-09,COMPLETED,West,0
488,CUST7392,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,1154.01,1,2024-02-21,COMPLETED,South,0
489,CUST9100,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1114.61,8,2024-04-21,COMPLETED,East,0
490,CUST8976,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,650.3,4,2024-03-14,COMPLETED,Central,0
491,CUST2914,dc34efd49ed738bf4500db367292164166989cb15773026e9e185b78292bbc89,Clothing,908.7,7,2024-05-25,COMPLETED,Central,0
492,CUST6536,efa9a3729d47c5c47c0c763107f82dbeb8ba63e479274b2661edf418850791fb,Books,1158.06,5,2024-10-01,COMPLETED,South,0
493,CUST5543,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,549.23,9,2024-12-13,COMPLETED,Central,0
494,CUST3164,210e51e019366706681f12e78b4f8396fb598b04074eb44faf0a8ad6a6930a70,Furniture,1972.51,5,2024-10-10,COMPLETED,South,0
495,CUST7850,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1479.14,3,2024-08-24,COMPLETED,Central,0
496,CUST7267,942dbeda91719a578e95f5d395aee8f7d9f4dcfbcfd27b18e61e9685d6fcad24,Books,130.29,7,2024-12-20,COMPLETED,North,0
497,CUST6629,e882154bb2efd87356681a6ed0485cb51511d9e61f17235aebd7830fbe91e1c0,Groceries,1870.85,8,2024-05-04,COMPLETED,West,0
498,CUST8132,e155ec294b8d6651edb44cdf076b10da94971a3c882d1cf2a28750a1c051eb78,Clothing,852.03,1,2024-03-22,COMPLETED,West,0
499,CUST6889,0e769600933790607b2a13b33ddfade0fa17810eb62c3b28ee23e59516516491,Books,1844.63,1,2024-06-02,COMPLETED,West,0
500,CUST4900,f1c1f57728f932efde20e53703ee5f96b1cebdc15b8578b7faa727c89dbfe03f,Groceries,1789.06,6,2024-10-30,COMPLETED,North,0
